station,location_est,location_lower,location_upper,location_se,scale_est,scale_lower,scale_upper,scale_se,shape_est,shape_lower,shape_upper,shape_se,nllh,method
USC00058931,260.3141053113869,237.45003205062704,283.1781785721468,11.665557857750846,89.16196049018599,70.91053377523663,107.41338720513535,9.312123518041295,0.22150938527024777,0.04778689451222362,0.3952318760282719,0.08863555255521277,452.40911579865656,ismev_car_delta
USC00080478,760.3962913394521,710.5408077724754,810.25177490642875,25.436938617357438,190.950475034973,152.33498707545957,229.56596299448645,19.702141602655708,0.14026983700852103,-0.05500757277973245,0.3355472467967745,0.09963316230735708,511.5013417384888,ismev_car_delta
USC00083163,1009.580503222602,909.8828891925275,1109.2781172526766,50.86706430142421,383.6196625434436,307.47764827552226,459.76167681136496,38.84868031684249,0.13961396533090378,-0.03163522186561879,0.31086315252742636,0.087373639795075,547.468224186982,ismev_car_delta
USC00083207,787.4798820577342,711.8841738893093,863.0755902261592,38.56994759327937,282.7398535117808,218.91197632782786,346.5677306957337,32.56584186618687,0.2991773679159725,0.068669431934516,0.529685303897429,0.11760825086566577,547.0194445527868,ismev_car_delta
USC00086240,1126.0427962212339,1034.0540088570733,1218.0315835853944,46.93391719937531,356.56851979670716,287.9686473669726,425.1683922264417,35.000578056965146,0.06607925222722659,-0.11525874195678242,0.24741724641123558,0.09252108488440605,554.7067501845648,ismev_car_delta
USC00087205,784.8021938759828,728.0743530637928,841.5300346881727,28.943307764658886,213.72132332392346,168.08736352730944,259.3552831205375,23.28306038099112,0.2176340294210306,0.017458402023614705,0.4178096568184465,0.10213229884649706,501.8531318651512,ismev_car_delta
USC00091982,783.7043378922363,732.6599083743225,834.74876741015,26.04355484108164,192.33647686824264,148.9211630532237,235.7517906832616,22.15107734502951,0.31479052630203186,0.09090170423579733,0.5386793483682664,0.1142310898732023,519.1697175306019,ismev_car_delta
USC00102707,207.32733473874674,192.39477509644524,222.25989438104824,7.618792875832221,55.55301492396065,44.39792504345667,66.70810480446464,5.691476970237166,-0.06517089771058046,-0.29032397187410697,0.15998217645294602,0.11487612830618586,411.8608721496754,ismev_car_delta
USC00103297,183.8883488617321,168.91966798784784,198.85702973561638,7.6372224142664376,58.49046639656929,48.02043464578029,68.96049814735828,5.341951093680942,-0.09598438063180437,-0.2413811806084094,0.04941241934480067,0.07418340394184612,402.3803548084173,ismev_car_delta
USC00105275,192.29711890294908,175.9652508224429,208.62898698345526,8.33273887139247,62.083084251143774,49.454204353589894,74.71196414869766,6.443424469617236,0.13024597424712925,-0.07436361989309911,0.33485556838735764,0.10439456834623635,427.9690538554958,ismev_car_delta
USC00106542,205.7529068486316,191.21846249578846,220.28735120147473,7.4156690977431206,54.787374325209,44.10480397077879,65.46994467963921,5.450391149374665,-0.06141356467620969,-0.2651406756782867,0.1423135463258673,0.10394431357364244,405.34081964861355,ismev_car_delta
USC00107386,342.92205783498207,324.43009293338184,361.4140227365823,9.434849337774834,71.19294048299196,57.144200469300074,85.24168049668384,7.167856207821447,0.10243894638177345,-0.0818382132466981,0.286716106010245,0.09402068664629877,436.69824287573084,ismev_car_delta
USC00110072,549.682934348443,504.1085754314041,595.257293265482,23.252651210187363,176.5718802489469,142.34650224129217,210.79725825660165,17.462248427838546,0.09338219482535744,-0.0800874266744001,0.26685181632511495,0.08850653525680259,496.91446601227403,ismev_car_delta
USC00110338,562.3653467237937,511.2454912928439,613.4852021547434,26.082038156913438,201.34751522254146,158.61817770307619,244.07685274200674,21.801083007906705,0.30103989428126554,0.13348842506608594,0.46859136349644515,0.08548701432108154,515.2595311809207,ismev_car_delta
USC00111436,595.69354864424065,558.3565307961742,633.0305664923071,19.04984894751947,139.82996104175663,109.76776346573212,169.89215861778115,15.338137748015425,0.210667191615781,-0.007433512460857189,0.42876789569241924,0.11127791418464257,484.68778221177166,ismev_car_delta
