LATITUDE,LONGITUDE,ELEVATION,loc,scale,shape
42.75,-72.75,318,586.9647,5.140401,0.13677537
42.75,-72.45,174,589.7622,5.1322155,0.13677537
42.75,-72.14999999999999,364,598.77075,5.1564693,0.13677537
42.75,-71.85,307,609.3522,5.176859,0.13677537
42.75,-71.55,59,618.28375,5.1858587,0.13677537
42.75,-71.25,51,648.84924,5.2738566,0.13677537
42.75,-70.95,28,611.621,5.1527762,0.13677537
42.75,-70.64999999999999,-32768,602.66565,3.8522499,0.13677537
42.75,-70.35,-32768,613.1505,3.888092,0.13677537
42.75,-70.05,-32768,589.4406,3.8207932,0.13677537
42.75,-69.75,-32768,607.2623,3.885995,0.13677537
42.75,-69.45,-32768,636.39575,3.9890838,0.13677537
42.75,-69.14999999999999,-32768,645.7917,4.032238,0.13677537
42.75,-68.85,-32768,648.9057,4.057311,0.13677537
42.75,-68.55,-32768,613.06836,3.9620621,0.13677537
42.75,-68.25,-32768,620.238,4.001885,0.13677537
42.75,-67.95,-32768,602.5615,3.9649012,0.13677537
42.75,-67.64999999999999,-32768,615.6742,4.024352,0.13677537
42.75,-67.35,-32768,593.4955,3.9744656,0.13677537
42.75,-67.05,-32768,594.8466,3.998096,0.13677537
42.75,-66.75,-32768,593.14526,4.012642,0.13677537
42.75,-66.45,-32768,589.02594,4.01983,0.13677537
42.75,-66.14999999999999,-32768,591.2608,4.047063,0.13677537
42.75,-65.85,-32768,578.4945,4.027463,0.13677537
42.75,-65.55,-32768,607.68695,4.138874,0.13677537
42.75,-65.25,-32768,581.6316,4.078141,0.13677537
42.75,-64.95,-32768,609.5288,4.185644,0.13677537
42.75,-64.64999999999999,-32768,552.1392,4.0272045,0.13677537
42.75,-64.35,-32768,516.1869,3.935328,0.13677537
42.75,-64.05,-32768,505.9139,3.9237683,0.13677537
42.75,-63.75,-32768,531.9125,4.0251274,0.13677537
42.75,-63.45,-32768,491.4743,3.9193232,0.13677537
42.75,-63.14999999999999,-32768,486.45078,3.9238029,0.13677537
42.75,-62.85,-32768,478.87506,3.9202483,0.13677537
42.75,-62.55,-32768,478.54184,3.939294,0.13677537
42.75,-62.25,-32768,527.6087,4.112133,0.13677537
42.75,-61.95,-32768,536.56976,4.160017,0.13677537
42.75,-61.64999999999999,-32768,485.58752,4.0205116,0.13677537
42.75,-61.35,-32768,505.25464,4.101437,0.13677537
42.75,-61.05,-32768,506.73938,4.1256,0.13677537
42.75,-60.75,-32768,507.59497,4.1476097,0.13677537
42.75,-60.45,-32768,546.87103,4.289385,0.13677537
42.75,-60.14999999999999,-32768,504.06058,4.174793,0.13677537
42.75,-59.85,-32768,473.97888,4.0999126,0.13677537
42.75,-59.55,-32768,508.0873,4.2251005,0.13677537
42.75,-59.25,-32768,497.87347,4.2119718,0.13677537
42.75,-58.95,-32768,518.2903,4.294216,0.13677537
42.75,-58.64999999999999,-32768,482.13696,4.199749,0.13677537
42.75,-58.35,-32768,484.48,4.2252746,0.13677537
42.75,-58.05,-32768,473.0431,4.2076573,0.13677537
42.75,-57.75,-32768,428.201,4.0859356,0.13677537
42.75,-57.45,-32768,433.53394,4.120459,0.13677537
42.75,-57.14999999999999,-32768,460.97604,4.2237372,0.13677537
42.75,-56.85,-32768,460.70496,4.2404256,0.13677537
42.75,-56.55,-32768,457.77194,4.248729,0.13677537
42.75,-56.25,-32768,467.67044,4.296852,0.13677537
42.75,-55.95,-32768,502.14136,4.4215126,0.13677537
42.75,-55.64999999999999,-32768,511.59457,4.468026,0.13677537
42.75,-55.35,-32768,506.1955,4.4680934,0.13677537
42.75,-55.05,-32768,476.40292,4.3918824,0.13677537
42.75,-54.75,-32768,471.43997,4.3929553,0.13677537
42.75,-54.45,-32768,509.17554,4.527169,0.13677537
42.75,-54.14999999999999,-32768,485.826,4.4706717,0.13677537
42.75,-53.85,-32768,486.29272,4.488321,0.13677537
42.75,-53.55,-32768,456.24374,4.410738,0.13677537
42.75,-53.25,-32768,407.51767,4.2746587,0.13677537
42.75,-52.95,-32768,440.09296,4.39214,0.13677537
42.75,-52.64999999999999,-32768,399.5254,4.2813663,0.13677537
42.75,-52.35,-32768,392.1053,4.2738037,0.13677537
42.75,-52.05,-32768,336.41348,4.1155047,0.13677537
42.75,-51.75,-32768,340.2237,4.142708,0.13677537
42.75,-51.45,-32768,332.18173,4.132804,0.13677537
42.75,-51.14999999999999,-32768,328.82407,4.137461,0.13677537
42.75,-50.85,-32768,364.38956,4.2633104,0.13677537
42.75,-50.55,-32768,356.15405,4.2523756,0.13677537
42.75,-50.25,-32768,346.8405,4.237951,0.13677537
42.45,-149.85,-32768,25.343445,2.4568179,0.13677537
42.45,-149.54999999999998,-32768,40.478287,2.502394,0.13677537
42.45,-149.25,-32768,50.886475,2.533381,0.13677537
42.45,-148.95,-32768,108.45805,2.7112625,0.13677537
42.45,-148.65,-32768,124.19818,2.7586265,0.13677537
42.45,-148.35,-32768,168.09366,2.8937743,0.13677537
42.45,-148.04999999999998,-32768,147.27008,2.826976,0.13677537
42.45,-147.75,-32768,121.25506,2.7440488,0.13677537
42.45,-147.45,-32768,90.83173,2.6471984,0.13677537
42.45,-147.15,-32768,63.952988,2.5614338,0.13677537
42.45,-146.85,-32768,39.419464,2.48281,0.13677537
42.45,-146.54999999999998,-32768,60.826233,2.5475557,0.13677537
42.45,-146.25,-32768,85.67445,2.6228762,0.13677537
42.45,-145.95,-32768,130.08337,2.759253,0.13677537
42.45,-145.65,-32768,148.65274,2.814858,0.13677537
42.45,-145.35,-32768,129.42206,2.7524884,0.13677537
42.45,-145.04999999999998,-32768,89.370865,2.6251137,0.13677537
42.45,-144.75,-32768,91.2023,2.6283042,0.13677537
42.45,-144.45,-32768,103.96391,2.6655383,0.13677537
42.45,-144.15,-32768,107.16235,2.6728997,0.13677537
42.45,-143.85,-32768,89.631744,2.6154842,0.13677537
42.45,-143.54999999999998,-32768,117.91478,2.7009573,0.13677537
42.45,-143.25,-32768,99.53273,2.6407018,0.13677537
42.45,-142.95,-32768,103.73328,2.6508944,0.13677537
42.45,-142.65,-32768,100.78383,2.6385574,0.13677537
42.45,-142.35,-32768,113.444336,2.6749747,0.13677537
42.45,-142.04999999999998,-32768,94.45955,2.6125035,0.13677537
42.45,-141.75,-32768,129.91093,2.7197237,0.13677537
42.45,-141.45,-32768,110.97676,2.6573033,0.13677537
42.45,-141.15,-32768,68.451965,2.521144,0.13677537
42.45,-140.85,-32768,112.15782,2.6539874,0.13677537
42.45,-140.54999999999998,-32768,141.2325,2.7409494,0.13677537
42.45,-140.25,-32768,142.4492,2.7409358,0.13677537
42.45,-139.95,-32768,83.426636,2.5529356,0.13677537
42.45,-139.65,-32768,136.12332,2.713356,0.13677537
42.45,-139.35,-32768,159.22464,2.781304,0.13677537
42.45,-139.04999999999998,-32768,178.9207,2.8386493,0.13677537
42.45,-138.75,-32768,207.6543,2.9239855,0.13677537
42.45,-138.45,-32768,185.8052,2.8514605,0.13677537
42.45,-138.15,-32768,198.34561,2.8861032,0.13677537
42.45,-137.85,-32768,224.14589,2.9621382,0.13677537
42.45,-137.54999999999998,-32768,281.8082,3.1373053,0.13677537
42.45,-137.25,-32768,295.40833,3.1749434,0.13677537
42.45,-136.95,-32768,281.72604,3.1275332,0.13677537
42.45,-136.65,-32768,262.2088,3.0617654,0.13677537
42.45,-136.35,-32768,260.01065,3.04989,0.13677537
42.45,-136.04999999999998,-32768,263.74582,3.0564647,0.13677537
42.45,-135.75,-32768,273.1478,3.0805387,0.13677537
42.45,-135.45,-32768,274.39786,3.0791605,0.13677537
42.45,-135.15,-32768,269.72748,3.0592177,0.13677537
42.45,-134.85,-32768,233.77878,2.9415195,0.13677537
42.45,-134.54999999999998,-32768,258.46906,3.0130332,0.13677537
42.45,-134.25,-32768,269.2669,3.0410016,0.13677537
42.45,-133.95,-32768,256.90576,2.9967203,0.13677537
42.45,-133.65,-32768,281.0105,3.0658896,0.13677537
42.45,-133.35,-32768,287.96127,3.0815165,0.13677537
42.45,-133.04999999999998,-32768,294.273,3.0951896,0.13677537
42.45,-132.75,-32768,318.30008,3.1638145,0.13677537
42.45,-132.45,-32768,313.37964,3.1421192,0.13677537
42.45,-132.15,-32768,288.2827,3.057358,0.13677537
42.45,-131.85,-32768,286.2633,3.044396,0.13677537
42.45,-131.54999999999998,-32768,307.00467,3.1023052,0.13677537
42.45,-131.25,-32768,325.9495,3.1545172,0.13677537
42.45,-130.95,-32768,340.8377,3.193872,0.13677537
42.45,-130.65,-32768,352.7807,3.2239413,0.13677537
42.45,-130.35,-32768,384.00073,3.3140295,0.13677537
42.45,-130.04999999999998,-32768,377.65417,3.2867527,0.13677537
42.45,-129.75,-32768,372.49753,3.262957,0.13677537
42.45,-129.45,-32768,392.15964,3.3164175,0.13677537
42.45,-129.15,-32768,396.52234,3.322192,0.13677537
42.45,-128.85,-32768,445.41187,3.4665422,0.13677537
42.45,-128.54999999999998,-32768,395.14606,3.3013659,0.13677537
42.45,-128.25,-32768,392.9866,3.2861483,0.13677537
42.45,-127.95,-32768,405.66382,3.3170788,0.13677537
42.45,-127.65,-32768,385.595,3.2454987,0.13677537
42.45,-127.35,-32768,415.72766,3.3304865,0.13677537
42.45,-127.05,-32768,416.6515,3.32401,0.13677537
42.45,-126.75,-32768,405.96082,3.2812297,0.13677537
42.45,-126.45,-32768,430.34247,3.347546,0.13677537
42.45,-126.15,-32768,402.89066,3.251712,0.13677537
42.45,-125.85,-32768,347.3461,3.0682478,0.13677537
42.45,-125.55,-32768,379.85324,3.15893,0.13677537
42.45,-125.25,-32768,414.53906,3.2562745,0.13677537
42.45,-124.95,-32768,437.84662,3.3177047,0.13677537
42.45,-124.65,-32768,427.35388,3.2734294,0.13677537
42.45,-124.35,242,460.2244,4.6442537,0.13677537
42.45,-124.05,812,511.14014,4.813124,0.13677537
42.45,-123.75,925,491.64908,4.7442813,0.13677537
42.45,-123.45,332,469.1317,4.638871,0.13677537
42.45,-123.15,438,469.9811,4.633876,0.13677537
42.45,-122.85,395,486.6543,4.674297,0.13677537
42.45,-122.55,1169,515.18427,4.787711,0.13677537
42.45,-122.25,1805,554.013,4.9381304,0.13677537
42.45,-121.95,1259,502.85736,4.77785,0.13677537
42.45,-121.65,1474,448.87442,4.652083,0.13677537
42.45,-121.35,1311,445.78632,4.677185,0.13677537
42.45,-121.05,1356,412.85205,4.617991,0.13677537
42.45,-120.75,1887,430.58655,4.7330127,0.13677537
42.45,-120.45,1674,378.83173,4.5972247,0.13677537
42.45,-120.15,1825,364.6365,4.585668,0.13677537
42.45,-119.85,1366,280.086,4.3233733,0.13677537
42.45,-119.55,1702,268.21512,4.311233,0.13677537
42.45,-119.25,1497,223.05525,4.168376,0.13677537
42.45,-118.95,1386,161.73132,3.974502,0.13677537
42.45,-118.65,1440,176.14314,4.020373,0.13677537
42.45,-118.35,1277,157.57318,3.9529116,0.13677537
42.45,-118.05,1390,132.24278,3.8738427,0.13677537
42.45,-117.75,1505,67.931465,3.6726205,0.13677537
42.45,-117.45,1529,80.279434,3.70685,0.13677537
42.45,-117.15,1456,68.34307,3.6612628,0.13677537
42.45,-116.85,1954,39.833984,3.586363,0.13677537
42.45,-116.55,1677,49.684402,3.600985,0.13677537
42.45,-116.25,1710,85.78994,3.709611,0.13677537
42.45,-115.95,1582,106.553696,3.764319,0.13677537
42.45,-115.65,1364,123.654236,3.8040867,0.13677537
42.45,-115.35,1326,122.51236,3.7941678,0.13677537
42.45,-115.05,1333,168.34467,3.9329174,0.13677537
42.45,-114.75,1284,158.14789,3.8948798,0.13677537
42.45,-114.45,1304,196.1452,4.0106654,0.13677537
42.45,-114.15,1268,206.66196,4.0408764,0.13677537
42.45,-113.85,1302,193.16866,4.005474,0.13677537
42.45,-113.55,1456,238.88095,4.1702952,0.13677537
42.45,-113.25,1365,214.52612,4.111306,0.13677537
42.45,-112.95,1956,178.53699,4.043161,0.13677537
42.45,-112.65,2310,188.42516,4.107987,0.13677537
42.45,-112.35,1865,170.01874,4.0515122,0.13677537
42.45,-112.05,1731,180.81506,4.095455,0.13677537
42.45,-111.75,1496,147.65659,3.9974055,0.13677537
42.45,-111.45,1864,170.11963,4.0961514,0.13677537
42.45,-111.15,2197,207.25008,4.239956,0.13677537
42.45,-110.85,2215,204.26935,4.247141,0.13677537
42.45,-110.55,2772,193.02432,4.249686,0.13677537
42.45,-110.25,2194,203.88608,4.277243,0.13677537
42.45,-109.95,2216,208.75638,4.309309,0.13677537
42.45,-109.65,2180,218.85056,4.3551087,0.13677537
42.45,-109.35,2196,280.8096,4.564178,0.13677537
42.45,-109.05,2382,311.18353,4.680206,0.13677537
42.45,-108.75,2385,304.2988,4.670724,0.13677537
42.45,-108.45,2219,268.3489,4.5600276,0.13677537
42.45,-108.15,2073,300.93918,4.65902,0.13677537
42.45,-107.85,1966,295.44296,4.6366067,0.13677537
42.45,-107.55,1924,301.91074,4.651959,0.13677537
42.45,-107.25,1843,277.07605,4.5680394,0.13677537
42.45,-106.95,1827,301.4202,4.640458,0.13677537
42.45,-106.65,2158,278.8302,4.5809956,0.13677537
42.45,-106.35,2135,280.16412,4.5833707,0.13677537
42.45,-106.05,2357,272.80682,4.5683923,0.13677537
42.45,-105.75,2423,292.98663,4.6331286,0.13677537
42.45,-105.45,1808,304.87598,4.6447644,0.13677537
42.45,-105.15,1498,244.18538,4.440285,0.13677537
42.45,-104.85,1567,262.51666,4.495497,0.13677537
42.45,-104.55,1468,267.51102,4.500884,0.13677537
42.45,-104.25,1457,304.27014,4.6077914,0.13677537
42.45,-103.95,1425,303.79465,4.597131,0.13677537
42.45,-103.65,1345,319.57288,4.635,0.13677537
42.45,-103.35,1300,361.66348,4.7556524,0.13677537
42.45,-103.05,1204,359.05045,4.7344403,0.13677537
42.45,-102.75,1177,321.73422,4.607158,0.13677537
42.45,-102.45,1187,301.5428,4.5349393,0.13677537
42.45,-102.15,1195,345.38046,4.6651044,0.13677537
42.45,-101.85,1146,346.76746,4.665173,0.13677537
42.45,-101.55,1060,406.27567,4.851788,0.13677537
42.45,-101.25,1013,413.8651,4.8850303,0.13677537
42.45,-100.95,950,417.78546,4.9120536,0.13677537
42.45,-100.65,911,434.1553,4.9825506,0.13677537
42.45,-100.35,866,451.57236,5.058751,0.13677537
42.45,-100.05,839,464.4063,5.1220236,0.13677537
42.45,-99.75,770,489.80475,5.204885,0.13677537
42.45,-99.45,725,474.22324,5.1283884,0.13677537
42.45,-99.15,684,477.96234,5.111646,0.13677537
42.45,-98.85,626,502.70346,5.1621923,0.13677537
42.45,-98.55,602,522.62866,5.2016754,0.13677537
42.45,-98.25,568,522.74927,5.1808567,0.13677537
42.45,-97.95,513,508.7062,5.1161885,0.13677537
42.45,-97.65,528,491.2903,5.0471187,0.13677537
42.45,-97.35,527,497.76703,5.065884,0.13677537
42.45,-97.05,462,534.27185,5.179852,0.13677537
42.45,-96.75,440,515.54047,5.1234255,0.13677537
42.45,-96.45,333,481.52356,5.016026,0.13677537
42.45,-96.15,399,457.31705,4.94543,0.13677537
42.45,-95.85,363,456.92706,4.9434347,0.13677537
42.45,-95.55,404,492.5776,5.0530024,0.13677537
42.45,-95.25,429,483.3808,5.012414,0.13677537
42.45,-94.95,371,530.7844,5.132133,0.13677537
42.45,-94.65,364,565.5128,5.2034764,0.13677537
42.45,-94.35,350,566.18945,5.1812825,0.13677537
42.45,-94.05,336,565.22144,5.1731844,0.13677537
42.45,-93.75,337,597.2281,5.287727,0.13677537
42.45,-93.45,355,555.3109,5.1714807,0.13677537
42.45,-93.15,348,576.87836,5.24323,0.13677537
42.45,-92.85,320,598.57263,5.302128,0.13677537
42.45,-92.55,285,563.9886,5.1787815,0.13677537
42.45,-92.25,259,586.42944,5.2320232,0.13677537
42.45,-91.95,292,604.3078,5.274737,0.13677537
42.45,-91.65,319,591.66174,5.2268414,0.13677537
42.45,-91.35,322,592.151,5.2321205,0.13677537
42.45,-91.05,330,611.8125,5.312567,0.13677537
42.45,-90.75,276,597.1757,5.286713,0.13677537
42.45,-90.45,260,577.1815,5.2415695,0.13677537
42.45,-90.15,290,525.3359,5.0942965,0.13677537
42.45,-89.85,294,492.1952,5.001543,0.13677537
42.45,-89.55,289,469.97327,4.9402065,0.13677537
42.45,-89.25,223,470.93353,4.9474173,0.13677537
42.45,-88.94999999999999,259,491.6128,5.0195413,0.13677537
42.45,-88.65,270,520.40216,5.1151695,0.13677537
42.45,-88.35,272,495.71524,5.0427556,0.13677537
42.45,-88.05,248,535.2674,5.1685433,0.13677537
42.45,-87.75,-32768,498.251,3.7758238,0.13677537
42.45,-87.44999999999999,-32768,476.85257,3.7121732,0.13677537
42.45,-87.15,-32768,438.91833,3.5977154,0.13677537
42.45,-86.85,-32768,447.3618,3.6280293,0.13677537
42.45,-86.55,-32768,459.10242,3.6683989,0.13677537
42.45,-86.25,200,471.03436,4.986612,0.13677537
42.45,-85.94999999999999,217,425.0645,4.843887,0.13677537
42.45,-85.64999999999999,221,452.00287,4.925679,0.13677537
42.45,-85.35,300,440.29776,4.888142,0.13677537
42.45,-85.05,279,454.97345,4.929258,0.13677537
42.45,-84.75,284,444.08545,4.8936043,0.13677537
42.45,-84.45,290,482.3413,5.015103,0.13677537
42.45,-84.14999999999999,283,459.7219,4.9497924,0.13677537
42.45,-83.85,259,464.96603,4.972933,0.13677537
42.45,-83.55,296,468.56735,4.988749,0.13677537
42.45,-83.25,210,444.99887,4.9053216,0.13677537
42.45,-82.95,184,434.738,4.86409,0.13677537
42.45,-82.64999999999999,-32768,361.58105,3.3494387,0.13677537
42.45,-82.35,-32768,393.85135,3.4410145,0.13677537
42.45,-82.05,-32768,365.90463,3.3444548,0.13677537
42.45,-81.75,-32768,334.21793,3.235773,0.13677537
42.45,-81.45,-32768,392.10944,3.4062538,0.13677537
42.45,-81.14999999999999,-32768,369.7975,3.3263814,0.13677537
42.45,-80.85,-32768,380.75186,3.350558,0.13677537
42.45,-80.55,-32768,407.61743,3.42492,0.13677537
42.45,-80.25,-32768,406.4667,3.4125721,0.13677537
42.45,-79.95,-32768,392.30374,3.3612318,0.13677537
42.45,-79.64999999999999,-32768,363.9878,3.2672658,0.13677537
42.45,-79.35,206,384.2764,4.6052227,0.13677537
42.45,-79.05,415,422.80487,4.731019,0.13677537
42.45,-78.75,481,452.19644,4.8233075,0.13677537
42.45,-78.45,524,455.6811,4.8341064,0.13677537
42.45,-78.14999999999999,433,442.93973,4.78925,0.13677537
42.45,-77.85,428,478.9071,4.899338,0.13677537
42.45,-77.55,597,454.23584,4.8265934,0.13677537
42.45,-77.25,490,475.46588,4.885951,0.13677537
42.45,-76.95,419,501.08142,4.959861,0.13677537
42.45,-76.64999999999999,393,534.3865,5.0589905,0.13677537
42.45,-76.35,501,542.70807,5.0849423,0.13677537
42.45,-76.05,371,506.76675,4.963379,0.13677537
42.45,-75.75,468,491.3285,4.9142566,0.13677537
42.45,-75.45,485,566.85406,5.1454616,0.13677537
42.45,-75.14999999999999,439,624.41986,5.317859,0.13677537
42.45,-74.85,538,625.7208,5.319872,0.13677537
42.45,-74.55,526,615.8047,5.2818084,0.13677537
42.45,-74.25,590,628.32306,5.3160195,0.13677537
42.45,-73.95,244,610.81616,5.2397914,0.13677537
42.45,-73.64999999999999,85,588.54504,5.155019,0.13677537
42.45,-73.35,569,573.5152,5.11684,0.13677537
42.45,-73.05,591,605.0208,5.205011,0.13677537
42.45,-72.75,258,608.56573,5.1918902,0.13677537
42.45,-72.45,258,624.04,5.228477,0.13677537
42.45,-72.14999999999999,350,633.2717,5.249254,0.13677537
42.45,-71.85,214,589.01917,5.0946403,0.13677537
42.45,-71.55,90,634.58887,5.221772,0.13677537
42.45,-71.25,86,660.8064,5.295226,0.13677537
42.45,-70.95,-32768,634.4479,3.9337206,0.13677537
42.45,-70.64999999999999,-32768,605.94037,3.8440766,0.13677537
42.45,-70.35,-32768,679.34094,4.0774713,0.13677537
42.45,-70.05,-32768,668.27875,4.0517516,0.13677537
42.45,-69.75,-32768,634.4328,3.9582534,0.13677537
42.45,-69.45,-32768,620.7844,3.929905,0.13677537
42.45,-69.14999999999999,-32768,616.4134,3.9318395,0.13677537
42.45,-68.85,-32768,630.93243,3.9939322,0.13677537
42.45,-68.55,-32768,607.32135,3.9380174,0.13677537
42.45,-68.25,-32768,576.786,3.8609557,0.13677537
42.45,-67.95,-32768,586.08325,3.9087677,0.13677537
42.45,-67.64999999999999,-32768,596.811,3.961572,0.13677537
42.45,-67.35,-32768,614.134,4.035152,0.13677537
42.45,-67.05,-32768,628.2239,4.098921,0.13677537
42.45,-66.75,-32768,628.6098,4.1201334,0.13677537
42.45,-66.45,-32768,599.28046,4.0489445,0.13677537
42.45,-66.14999999999999,-32768,597.14606,4.062569,0.13677537
42.45,-65.85,-32768,603.10657,4.101718,0.13677537
42.45,-65.55,-32768,609.5299,4.1421914,0.13677537
42.45,-65.25,-32768,609.8427,4.1637893,0.13677537
42.45,-64.95,-32768,597.0234,4.1443143,0.13677537
42.45,-64.64999999999999,-32768,607.76385,4.1983767,0.13677537
42.45,-64.35,-32768,557.60156,4.0624228,0.13677537
42.45,-64.05,-32768,553.11584,4.0688915,0.13677537
42.45,-63.75,-32768,525.5544,4.003401,0.13677537
42.45,-63.45,-32768,519.3163,4.004252,0.13677537
42.45,-63.14999999999999,-32768,511.79962,4.0012026,0.13677537
42.45,-62.85,-32768,471.71487,3.896316,0.13677537
42.45,-62.55,-32768,486.69937,3.9633288,0.13677537
42.45,-62.25,-32768,481.20227,3.9660642,0.13677537
42.45,-61.95,-32768,517.12604,4.097976,0.13677537
42.45,-61.64999999999999,-32768,493.64804,4.0445085,0.13677537
42.45,-61.35,-32768,523.3864,4.1568694,0.13677537
42.45,-61.05,-32768,559.9758,4.2906256,0.13677537
42.45,-60.75,-32768,564.48785,4.324006,0.13677537
42.45,-60.45,-32768,562.11084,4.3358593,0.13677537
42.45,-60.14999999999999,-32768,534.53766,4.2689085,0.13677537
42.45,-59.85,-32768,517.7758,4.2357235,0.13677537
42.45,-59.55,-32768,528.4871,4.287933,0.13677537
42.45,-59.25,-32768,496.25983,4.2062383,0.13677537
42.45,-58.95,-32768,502.05646,4.242837,0.13677537
42.45,-58.64999999999999,-32768,481.37445,4.196816,0.13677537
42.45,-58.35,-32768,480.2919,4.2117777,0.13677537
42.45,-58.05,-32768,443.3521,4.1148005,0.13677537
42.45,-57.75,-32768,476.62396,4.2366657,0.13677537
42.45,-57.45,-32768,450.28345,4.1724396,0.13677537
42.45,-57.14999999999999,-32768,461.30786,4.224469,0.13677537
42.45,-56.85,-32768,449.32117,4.2047863,0.13677537
42.45,-56.55,-32768,448.64352,4.2202134,0.13677537
42.45,-56.25,-32768,449.84564,4.2413955,0.13677537
42.45,-55.95,-32768,494.95032,4.3991966,0.13677537
42.45,-55.64999999999999,-32768,454.91943,4.2914853,0.13677537
42.45,-55.35,-32768,468.86707,4.351952,0.13677537
42.45,-55.05,-32768,480.98187,4.4064703,0.13677537
42.45,-54.75,-32768,496.15912,4.4705505,0.13677537
42.45,-54.45,-32768,497.57236,4.4914594,0.13677537
42.45,-54.14999999999999,-32768,465.29333,4.407242,0.13677537
42.45,-53.85,-32768,448.77338,4.3720045,0.13677537
42.45,-53.55,-32768,403.7235,4.24756,0.13677537
42.45,-53.25,-32768,388.57635,4.2163444,0.13677537
42.45,-52.95,-32768,382.36526,4.2129116,0.13677537
42.45,-52.64999999999999,-32768,415.2106,4.3311286,0.13677537
42.45,-52.35,-32768,377.43982,4.2289996,0.13677537
42.45,-52.05,-32768,328.64078,4.0923166,0.13677537
42.45,-51.75,-32768,321.16525,4.0844235,0.13677537
42.45,-51.45,-32768,269.43796,3.9383826,0.13677537
42.45,-51.14999999999999,-32768,286.09695,4.0054708,0.13677537
42.45,-50.85,-32768,330.8172,4.159986,0.13677537
42.45,-50.55,-32768,361.9785,4.2720747,0.13677537
42.45,-50.25,-32768,351.52435,4.25414,0.13677537
42.150000000000006,-149.85,-32768,40.543213,2.5111723,0.13677537
42.150000000000006,-149.54999999999998,-32768,77.94454,2.62643,0.13677537
42.150000000000006,-149.25,-32768,79.03382,2.6281433,0.13677537
42.150000000000006,-148.95,-32768,147.15607,2.8389754,0.13677537
42.150000000000006,-148.65,-32768,141.36456,2.8192103,0.13677537
42.150000000000006,-148.35,-32768,200.20181,3.0009937,0.13677537
42.150000000000006,-148.04999999999998,-32768,169.89035,2.9045057,0.13677537
42.150000000000006,-147.75,-32768,132.57463,2.7863371,0.13677537
42.150000000000006,-147.45,-32768,92.796844,2.660355,0.13677537
42.150000000000006,-147.15,-32768,65.20102,2.5723505,0.13677537
42.150000000000006,-146.85,-32768,100.45984,2.6803489,0.13677537
42.150000000000006,-146.54999999999998,-32768,66.67569,2.5728896,0.13677537
42.150000000000006,-146.25,-32768,88.88429,2.6400404,0.13677537
42.150000000000006,-145.95,-32768,124.03397,2.74755,0.13677537
42.150000000000006,-145.65,-32768,127.28712,2.7553387,0.13677537
42.150000000000006,-145.35,-32768,112.086,2.7056003,0.13677537
42.150000000000006,-145.04999999999998,-32768,117.18448,2.7190638,0.13677537
42.150000000000006,-144.75,-32768,98.3566,2.6579528,0.13677537
42.150000000000006,-144.45,-32768,108.80696,2.6880114,0.13677537
42.150000000000006,-144.15,-32768,120.46449,2.7217093,0.13677537
42.150000000000006,-143.85,-32768,99.03305,2.6521297,0.13677537
42.150000000000006,-143.54999999999998,-32768,106.61749,2.672983,0.13677537
42.150000000000006,-143.25,-32768,116.24542,2.7002313,0.13677537
42.150000000000006,-142.95,-32768,105.82901,2.6648211,0.13677537
42.150000000000006,-142.65,-32768,91.25769,2.6163018,0.13677537
42.150000000000006,-142.35,-32768,119.69797,2.7019513,0.13677537
42.150000000000006,-142.04999999999998,-32768,122.15289,2.7063942,0.13677537
42.150000000000006,-141.75,-32768,129.88962,2.7272406,0.13677537
42.150000000000006,-141.45,-32768,101.55826,2.6354895,0.13677537
42.150000000000006,-141.15,-32768,104.22458,2.6403244,0.13677537
42.150000000000006,-140.85,-32768,121.82687,2.691715,0.13677537
42.150000000000006,-140.54999999999998,-32768,119.31601,2.6801758,0.13677537
42.150000000000006,-140.25,-32768,106.271484,2.6357954,0.13677537
42.150000000000006,-139.95,-32768,91.71593,2.5865908,0.13677537
42.150000000000006,-139.65,-32768,104.39935,2.6221752,0.13677537
42.150000000000006,-139.35,-32768,152.15457,2.7671137,0.13677537
42.150000000000006,-139.04999999999998,-32768,189.65845,2.8800209,0.13677537
42.150000000000006,-138.75,-32768,192.45184,2.8844962,0.13677537
42.150000000000006,-138.45,-32768,211.7706,2.9404428,0.13677537
42.150000000000006,-138.15,-32768,253.672,3.0667987,0.13677537
42.150000000000006,-137.85,-32768,239.40045,3.0176783,0.13677537
42.150000000000006,-137.54999999999998,-32768,264.30347,3.090776,0.13677537
42.150000000000006,-137.25,-32768,241.43169,3.0147738,0.13677537
42.150000000000006,-136.95,-32768,196.47064,2.8698385,0.13677537
42.150000000000006,-136.65,-32768,195.37321,2.8614974,0.13677537
42.150000000000006,-136.35,-32768,203.84996,2.8830829,0.13677537
42.150000000000006,-136.04999999999998,-32768,210.15384,2.8976727,0.13677537
42.150000000000006,-135.75,-32768,213.36398,2.9025705,0.13677537
42.150000000000006,-135.45,-32768,197.57332,2.8481953,0.13677537
42.150000000000006,-135.15,-32768,217.63467,2.9054265,0.13677537
42.150000000000006,-134.85,-32768,247.34628,2.992654,0.13677537
42.150000000000006,-134.54999999999998,-32768,226.00214,2.9205525,0.13677537
42.150000000000006,-134.25,-32768,239.58257,2.957285,0.13677537
42.150000000000006,-133.95,-32768,232.3705,2.9291377,0.13677537
42.150000000000006,-133.65,-32768,244.5919,2.9613605,0.13677537
