STATION,Year,LATITUDE,LONGITUDE,ELEVATION,PRCP,SNOW,SNWD,TMAX,TMIN
USC00207812,1959,46.0555,-88.6275,442.0,704.0,267.0,432.0,317.0,211.0
USC00207812,1960,46.0555,-88.6275,442.0,790.0,330.0,584.0,311.0,206.0
USC00207812,1961,46.0555,-88.6275,442.0,307.0,284.0,508.0,306.0,200.0
USC00207812,1962,46.0555,-88.6275,442.0,279.0,221.0,940.0,300.0,167.0
USC00207812,1963,46.0555,-88.6275,442.0,699.0,102.0,254.0,361.0,194.0
USC00207812,1964,46.0555,-88.6275,442.0,528.0,102.0,178.0,339.0,200.0
USC00207812,1965,46.0555,-88.6275,442.0,462.0,216.0,508.0,339.0,189.0
USC00207812,1966,46.0555,-88.6275,442.0,823.0,140.0,254.0,333.0,206.0
USC00207812,1967,46.0555,-88.6275,442.0,465.0,229.0,483.0,300.0,172.0
USC00207812,1968,46.0555,-88.6275,442.0,318.0,89.0,178.0,333.0,200.0
USC00207812,1969,46.0555,-88.6275,442.0,460.0,191.0,483.0,328.0,200.0
USC00207812,1970,46.0555,-88.6275,442.0,691.0,127.0,457.0,333.0,211.0
USC00207812,1971,46.0555,-88.6275,442.0,274.0,279.0,711.0,344.0,194.0
USC00207812,1972,46.0555,-88.6275,442.0,1105.0,254.0,660.0,317.0,200.0
USC00207812,1973,46.0555,-88.6275,442.0,442.0,127.0,305.0,344.0,194.0
USC00207812,1974,46.0555,-88.6275,442.0,323.0,165.0,432.0,344.0,200.0
USC00207812,1975,46.0555,-88.6275,442.0,417.0,191.0,457.0,339.0,200.0
USC00207812,1976,46.0555,-88.6275,442.0,315.0,241.0,559.0,350.0,211.0
USC00207812,1977,46.0555,-88.6275,442.0,714.0,127.0,533.0,367.0,228.0
USC00207812,1978,46.0555,-88.6275,442.0,744.0,114.0,330.0,317.0,200.0
USC00207812,1979,46.0555,-88.6275,442.0,513.0,152.0,838.0,311.0,211.0
USC00207812,1980,46.0555,-88.6275,442.0,579.0,127.0,305.0,333.0,206.0
USC00207812,1981,46.0555,-88.6275,442.0,940.0,191.0,406.0,322.0,189.0
USC00207812,1982,46.0555,-88.6275,442.0,653.0,191.0,406.0,306.0,228.0
USC00207812,1983,46.0555,-88.6275,442.0,747.0,229.0,559.0,328.0,194.0
USC00207812,1984,46.0555,-88.6275,442.0,447.0,140.0,432.0,317.0,200.0
USC00207812,1985,46.0555,-88.6275,442.0,467.0,229.0,305.0,306.0,178.0
USC00207812,1986,46.0555,-88.6275,442.0,523.0,254.0,660.0,350.0,200.0
USC00207812,1987,46.0555,-88.6275,442.0,498.0,152.0,305.0,317.0,183.0
USC00207812,1988,46.0555,-88.6275,442.0,521.0,178.0,305.0,344.0,233.0
USC00207812,1989,46.0555,-88.6275,442.0,315.0,254.0,584.0,339.0,183.0
USC00207812,1990,46.0555,-88.6275,442.0,396.0,203.0,381.0,317.0,339.0
USC00207812,1992,46.0555,-88.6275,442.0,284.0,254.0,406.0,300.0,150.0
USC00207812,1993,46.0555,-88.6275,442.0,356.0,216.0,559.0,311.0,178.0
USC00207812,1994,46.0555,-88.6275,442.0,356.0,127.0,483.0,322.0,178.0
USC00207812,1995,46.0555,-88.6275,442.0,483.0,127.0,381.0,361.0,194.0
USC00207812,1996,46.0555,-88.6275,442.0,518.0,203.0,864.0,328.0,200.0
USC00207812,1997,46.0555,-88.6275,442.0,343.0,279.0,991.0,306.0,189.0
USC00207812,1998,46.0555,-88.6275,442.0,508.0,152.0,381.0,344.0,189.0
USC00207812,1999,46.0555,-88.6275,442.0,1321.0,152.0,635.0,356.0,233.0
USC00207812,2000,46.0555,-88.6275,442.0,612.0,203.0,559.0,311.0,189.0
USC00207812,2001,46.0555,-88.6275,442.0,635.0,254.0,584.0,333.0,211.0
USC00207812,2002,46.0555,-88.6275,442.0,381.0,152.0,254.0,344.0,233.0
USC00207812,2003,46.0555,-88.6275,442.0,363.0,152.0,305.0,328.0,200.0
USC00207812,2004,46.0555,-88.6275,442.0,361.0,127.0,508.0,294.0,172.0
USC00207812,2005,46.0555,-88.6275,442.0,777.0,203.0,406.0,328.0,183.0
USC00207812,2006,46.0555,-88.6275,442.0,401.0,165.0,508.0,356.0,211.0
USC00207812,2007,46.0555,-88.6275,442.0,363.0,127.0,203.0,333.0,194.0
USC00207812,2008,46.0555,-88.6275,442.0,462.0,305.0,457.0,300.0,183.0
USC00207812,2009,46.0555,-88.6275,442.0,363.0,152.0,457.0,328.0,161.0
USC00207812,2010,46.0555,-88.6275,442.0,759.0,152.0,381.0,328.0,194.0
USC00207812,2011,46.0555,-88.6275,442.0,533.0,203.0,356.0,344.0,217.0
USC00207812,2012,46.0555,-88.6275,442.0,406.0,254.0,737.0,328.0,178.0
USC00207812,2013,46.0555,-88.6275,442.0,518.0,127.0,457.0,328.0,206.0
USC00207812,2014,46.0555,-88.6275,442.0,475.0,300.0,635.0,300.0,200.0
USC00207812,2015,46.0555,-88.6275,442.0,627.0,114.0,381.0,317.0,172.0
USC00207812,2016,46.0555,-88.6275,442.0,787.0,89.0,356.0,317.0,194.0
USC00207812,2017,46.0555,-88.6275,442.0,869.0,198.0,533.0,300.0,167.0
USC00207812,2018,46.0555,-88.6275,442.0,894.0,254.0,584.0,328.0,183.0
USC00207812,2019,46.0555,-88.6275,442.0,422.0,203.0,965.0,317.0,178.0
USC00207812,2020,46.0555,-88.6275,442.0,739.0,152.0,610.0,317.0,183.0
USC00207812,2021,46.0555,-88.6275,442.0,490.0,216.0,432.0,339.0,189.0
USC00207812,2022,46.0555,-88.6275,442.0,351.0,145.0,406.0,344.0,200.0
USC00207812,2023,46.0555,-88.6275,442.0,323.0,356.0,559.0,328.0,167.0
USC00207812,2024,46.0555,-88.6275,442.0,348.0,178.0,203.0,322.0,178.0
USC00208417,1951,45.1702,-84.4397,275.8,483.0,508.0,889.0,311.0,228.0
USC00208417,1952,45.1702,-84.4397,275.8,335.0,203.0,533.0,361.0,194.0
USC00208417,1953,45.1702,-84.4397,275.8,330.0,305.0,635.0,367.0,206.0
USC00208417,1954,45.1702,-84.4397,275.8,351.0,198.0,406.0,339.0,206.0
USC00208417,1955,45.1702,-84.4397,275.8,318.0,241.0,483.0,372.0,200.0
USC00208417,1956,45.1702,-84.4397,275.8,411.0,180.0,635.0,344.0,178.0
USC00208417,1957,45.1702,-84.4397,275.8,320.0,198.0,381.0,333.0,200.0
USC00208417,1958,45.1702,-84.4397,275.8,366.0,127.0,330.0,322.0,189.0
USC00208417,1959,45.1702,-84.4397,275.8,381.0,279.0,914.0,350.0,222.0
USC00208417,1960,45.1702,-84.4397,275.8,432.0,165.0,737.0,339.0,200.0
USC00208417,1961,45.1702,-84.4397,275.8,864.0,152.0,432.0,333.0,211.0
USC00208417,1962,45.1702,-84.4397,275.8,391.0,279.0,914.0,328.0,178.0
USC00208417,1963,45.1702,-84.4397,275.8,640.0,323.0,762.0,361.0,167.0
USC00208417,1964,45.1702,-84.4397,275.8,323.0,254.0,483.0,339.0,206.0
USC00208417,1965,45.1702,-84.4397,275.8,429.0,254.0,660.0,356.0,183.0
USC00208417,1966,45.1702,-84.4397,275.8,406.0,305.0,483.0,372.0,222.0
USC00208417,1967,45.1702,-84.4397,275.8,386.0,262.0,711.0,317.0,183.0
USC00208417,1968,45.1702,-84.4397,275.8,361.0,152.0,508.0,361.0,206.0
USC00208417,1969,45.1702,-84.4397,275.8,478.0,368.0,864.0,344.0,206.0
USC00208417,1970,45.1702,-84.4397,275.8,579.0,356.0,610.0,333.0,189.0
USC00208417,1971,45.1702,-84.4397,275.8,546.0,315.0,940.0,344.0,183.0
USC00208417,1972,45.1702,-84.4397,275.8,678.0,381.0,787.0,322.0,194.0
USC00208417,1973,45.1702,-84.4397,275.8,396.0,279.0,610.0,328.0,211.0
USC00208417,1974,45.1702,-84.4397,275.8,691.0,292.0,610.0,322.0,178.0
USC00208417,1975,45.1702,-84.4397,275.8,653.0,206.0,762.0,333.0,183.0
USC00208417,1976,45.1702,-84.4397,275.8,582.0,198.0,737.0,317.0,167.0
USC00208417,1977,45.1702,-84.4397,275.8,257.0,127.0,660.0,378.0,206.0
USC00208417,1978,45.1702,-84.4397,275.8,478.0,406.0,1016.0,361.0,200.0
USC00208417,1979,45.1702,-84.4397,275.8,434.0,208.0,838.0,328.0,189.0
USC00208417,1980,45.1702,-84.4397,275.8,356.0,152.0,381.0,339.0,200.0
USC00208417,1981,45.1702,-84.4397,275.8,437.0,178.0,686.0,350.0,211.0
USC00208417,1982,45.1702,-84.4397,275.8,371.0,203.0,711.0,339.0,206.0
USC00208417,1983,45.1702,-84.4397,275.8,528.0,152.0,305.0,367.0,200.0
USC00208417,1984,45.1702,-84.4397,275.8,483.0,114.0,584.0,328.0,189.0
USC00208417,1985,45.1702,-84.4397,275.8,333.0,229.0,787.0,328.0,211.0
USC00208417,1986,45.1702,-84.4397,275.8,345.0,241.0,737.0,344.0,228.0
USC00208417,1987,45.1702,-84.4397,275.8,495.0,127.0,813.0,367.0,200.0
USC00208417,1988,45.1702,-84.4397,275.8,411.0,254.0,559.0,372.0,239.0
USC00208417,1989,45.1702,-84.4397,275.8,203.0,254.0,711.0,344.0,211.0
USC00208417,1990,45.1702,-84.4397,275.8,409.0,483.0,940.0,317.0,189.0
USC00208417,1991,45.1702,-84.4397,275.8,630.0,254.0,457.0,378.0,244.0
USC00208417,1992,45.1702,-84.4397,275.8,333.0,241.0,635.0,333.0,172.0
USC00208417,1993,45.1702,-84.4397,275.8,1016.0,168.0,508.0,350.0,206.0
USC00208417,1994,45.1702,-84.4397,275.8,556.0,267.0,559.0,361.0,183.0
USC00208417,1995,45.1702,-84.4397,275.8,635.0,203.0,483.0,367.0,206.0
USC00208417,1996,45.1702,-84.4397,275.8,297.0,165.0,508.0,333.0,206.0
USC00208417,1997,45.1702,-84.4397,275.8,373.0,191.0,889.0,356.0,211.0
USC00208417,1998,45.1702,-84.4397,275.8,381.0,224.0,610.0,350.0,194.0
USC00208417,1999,45.1702,-84.4397,275.8,439.0,196.0,457.0,350.0,233.0
USC00208417,2000,45.1702,-84.4397,275.8,584.0,119.0,457.0,317.0,194.0
USC00208417,2001,45.1702,-84.4397,275.8,569.0,99.0,533.0,356.0,228.0
USC00208417,2002,45.1702,-84.4397,275.8,744.0,183.0,584.0,356.0,211.0
USC00208417,2003,45.1702,-84.4397,275.8,386.0,246.0,406.0,367.0,206.0
USC00208417,2004,45.1702,-84.4397,275.8,503.0,163.0,762.0,333.0,183.0
USC00208417,2005,45.1702,-84.4397,275.8,574.0,147.0,635.0,344.0,189.0
USC00208417,2006,45.1702,-84.4397,275.8,284.0,180.0,711.0,367.0,222.0
USC00208417,2007,45.1702,-84.4397,275.8,533.0,188.0,457.0,344.0,261.0
USC00208417,2008,45.1702,-84.4397,275.8,500.0,180.0,508.0,322.0,206.0
USC00208417,2009,45.1702,-84.4397,275.8,312.0,178.0,533.0,356.0,189.0
USC00208417,2010,45.1702,-84.4397,275.8,483.0,208.0,381.0,333.0,206.0
USC00208417,2011,45.1702,-84.4397,275.8,424.0,185.0,305.0,361.0,206.0
USC00208417,2012,45.1702,-84.4397,275.8,401.0,254.0,711.0,339.0,206.0
USC00208417,2013,45.1702,-84.4397,275.8,589.0,229.0,508.0,350.0,189.0
USC00208417,2014,45.1702,-84.4397,275.8,343.0,262.0,737.0,322.0,189.0
USC00208417,2015,45.1702,-84.4397,275.8,318.0,89.0,381.0,339.0,183.0
USC00208417,2016,45.1702,-84.4397,275.8,378.0,262.0,432.0,339.0,194.0
USC00208417,2017,45.1702,-84.4397,275.8,587.0,185.0,406.0,328.0,172.0
USC00208417,2018,45.1702,-84.4397,275.8,488.0,213.0,787.0,372.0,206.0
USC00208417,2019,45.1702,-84.4397,275.8,485.0,218.0,737.0,333.0,206.0
USC00208417,2020,45.1702,-84.4397,275.8,897.0,152.0,508.0,339.0,189.0
USC00208417,2021,45.1702,-84.4397,275.8,269.0,183.0,279.0,339.0,194.0
USC00208417,2022,45.1702,-84.4397,275.8,290.0,241.0,305.0,344.0,200.0
USC00208417,2023,45.1702,-84.4397,275.8,531.0,229.0,508.0,333.0,183.0
USC00208417,2024,45.1702,-84.4397,275.8,450.0,318.0,279.0,322.0,228.0
USC00210287,1951,45.38564,-96.12578,334.7,2908.0,127.0,406.0,328.0,217.0
USC00210287,1952,45.38564,-96.12578,334.7,579.0,140.0,305.0,350.0,217.0
USC00210287,1953,45.38564,-96.12578,334.7,462.0,102.0,127.0,344.0,239.0
USC00210287,1954,45.38564,-96.12578,334.7,457.0,191.0,203.0,344.0,211.0
USC00210287,1955,45.38564,-96.12578,334.7,762.0,102.0,152.0,378.0,228.0
USC00210287,1956,45.38564,-96.12578,334.7,406.0,114.0,203.0,367.0,239.0
USC00210287,1957,45.38564,-96.12578,334.7,907.0,102.0,152.0,367.0,222.0
USC00210287,1958,45.38564,-96.12578,334.7,343.0,102.0,127.0,389.0,206.0
USC00210287,1959,45.38564,-96.12578,334.7,488.0,51.0,76.0,406.0,222.0
USC00210287,1960,45.38564,-96.12578,334.7,536.0,127.0,203.0,372.0,228.0
USC00210287,1961,45.38564,-96.12578,334.7,356.0,76.0,76.0,383.0,228.0
USC00210287,1962,45.38564,-96.12578,334.7,511.0,102.0,483.0,350.0,200.0
USC00210287,1963,45.38564,-96.12578,334.7,478.0,254.0,254.0,361.0,211.0
USC00210287,1964,45.38564,-96.12578,334.7,653.0,229.0,254.0,383.0,256.0
USC00210287,1965,45.38564,-96.12578,334.7,813.0,152.0,330.0,383.0,256.0
USC00210287,1966,45.38564,-96.12578,334.7,838.0,152.0,254.0,389.0,222.0
USC00210287,1967,45.38564,-96.12578,334.7,495.0,178.0,356.0,339.0,194.0
USC00210287,1968,45.38564,-96.12578,334.7,394.0,102.0,127.0,361.0,222.0
USC00210287,1969,45.38564,-96.12578,334.7,826.0,406.0,787.0,344.0,239.0
USC00210287,1970,45.38564,-96.12578,334.7,432.0,127.0,254.0,372.0,244.0
USC00210287,1971,45.38564,-96.12578,334.7,754.0,178.0,483.0,367.0,194.0
USC00210287,1972,45.38564,-96.12578,334.7,478.0,102.0,330.0,356.0,222.0
USC00210287,1973,45.38564,-96.12578,334.7,617.0,89.0,203.0,361.0,244.0
USC00210287,1974,45.38564,-96.12578,334.7,386.0,76.0,279.0,372.0,228.0
USC00210287,1975,45.38564,-96.12578,334.7,607.0,152.0,356.0,378.0,228.0
USC00210287,1976,45.38564,-96.12578,334.7,394.0,127.0,305.0,394.0,261.0
USC00210287,1977,45.38564,-96.12578,334.7,483.0,216.0,279.0,383.0,239.0
USC00210287,1978,45.38564,-96.12578,334.7,691.0,89.0,279.0,267.0,211.0
USC00210287,1979,45.38564,-96.12578,334.7,439.0,150.0,584.0,378.0,211.0
USC00210287,1980,45.38564,-96.12578,334.7,315.0,229.0,229.0,372.0,222.0
USC00210287,1981,45.38564,-96.12578,334.7,818.0,102.0,152.0,350.0,211.0
USC00210287,1982,45.38564,-96.12578,334.7,622.0,188.0,533.0,344.0,267.0
USC00210287,1983,45.38564,-96.12578,334.7,490.0,152.0,178.0,378.0,244.0
USC00210287,1984,45.38564,-96.12578,334.7,378.0,254.0,330.0,361.0,233.0
USC00210287,1985,45.38564,-96.12578,334.7,640.0,259.0,406.0,367.0,250.0
USC00210287,1986,45.38564,-96.12578,334.7,594.0,127.0,483.0,333.0,233.0
USC00210287,1987,45.38564,-96.12578,334.7,175.0,102.0,11227.0,372.0,256.0
USC00210287,1988,45.38564,-96.12578,334.7,419.0,127.0,279.0,422.0,283.0
USC00210287,1989,45.38564,-96.12578,334.7,589.0,152.0,305.0,361.0,239.0
USC00210287,1990,45.38564,-96.12578,334.7,630.0,203.0,254.0,361.0,217.0
USC00210287,1991,45.38564,-96.12578,334.7,584.0,203.0,178.0,344.0,233.0
USC00210287,1992,45.38564,-96.12578,334.7,724.0,152.0,178.0,333.0,228.0
USC00210287,1993,45.38564,-96.12578,334.7,800.0,127.0,305.0,322.0,222.0
USC00210287,1994,45.38564,-96.12578,334.7,384.0,203.0,635.0,344.0,222.0
USC00210287,1995,45.38564,-96.12578,334.7,513.0,183.0,356.0,350.0,244.0
USC00210287,1996,45.38564,-96.12578,334.7,635.0,203.0,356.0,344.0,250.0
USC00210287,1997,45.38564,-96.12578,334.7,660.0,254.0,686.0,344.0,244.0
USC00210287,1998,45.38564,-96.12578,334.7,843.0,203.0,279.0,344.0,228.0
USC00210287,1999,45.38564,-96.12578,334.7,531.0,102.0,229.0,339.0,244.0
USC00210287,2000,45.38564,-96.12578,334.7,754.0,229.0,229.0,344.0,244.0
USC00210287,2001,45.38564,-96.12578,334.7,592.0,203.0,686.0,350.0,244.0
USC00210287,2002,45.38564,-96.12578,334.7,650.0,178.0,229.0,344.0,256.0
USC00210287,2003,45.38564,-96.12578,334.7,305.0,127.0,178.0,367.0,233.0
USC00210287,2004,45.38564,-96.12578,334.7,384.0,102.0,330.0,339.0,211.0
USC00210287,2005,45.38564,-96.12578,334.7,615.0,64.0,127.0,344.0,244.0
USC00210287,2006,45.38564,-96.12578,334.7,909.0,165.0,229.0,367.0,250.0
USC00210287,2007,45.38564,-96.12578,334.7,498.0,127.0,508.0,356.0,228.0
USC00210287,2008,45.38564,-96.12578,334.7,612.0,267.0,203.0,333.0,206.0
USC00210287,2009,45.38564,-96.12578,334.7,467.0,203.0,356.0,344.0,200.0
USC00210287,2010,45.38564,-96.12578,334.7,475.0,140.0,660.0,339.0,233.0
USC00210287,2011,45.38564,-96.12578,334.7,429.0,203.0,660.0,344.0,261.0
USC00210287,2012,45.38564,-96.12578,334.7,528.0,152.0,305.0,361.0,256.0
USC00210287,2013,45.38564,-96.12578,334.7,1247.0,254.0,381.0,339.0,239.0
USC00210287,2014,45.38564,-96.12578,334.7,594.0,254.0,254.0,306.0,211.0
USC00210287,2015,45.38564,-96.12578,334.7,605.0,102.0,152.0,328.0,222.0
USC00210287,2016,45.38564,-96.12578,334.7,678.0,152.0,152.0,344.0,217.0
USC00210287,2018,45.38564,-96.12578,334.7,513.0,267.0,305.0,361.0,233.0
USC00210287,2019,45.38564,-96.12578,334.7,693.0,447.0,737.0,350.0,233.0
USC00210287,2020,45.38564,-96.12578,334.7,490.0,178.0,381.0,378.0,244.0
USC00210287,2021,45.38564,-96.12578,334.7,963.0,114.0,152.0,383.0,239.0
USC00210287,2022,45.38564,-96.12578,334.7,465.0,142.0,254.0,378.0,256.0
USC00210287,2023,45.38564,-96.12578,334.7,864.0,254.0,635.0,378.0,217.0
USC00210287,2024,45.38564,-96.12578,334.7,574.0,191.0,254.0,333.0,228.0
USC00211691,1951,45.5794,-94.392,368.8,554.0,102.0,432.0,322.0,200.0
USC00211691,1952,45.5794,-94.392,368.8,706.0,330.0,711.0,322.0,233.0
USC00211691,1953,45.5794,-94.392,368.8,864.0,201.0,559.0,328.0,239.0
USC00211691,1954,45.5794,-94.392,368.8,726.0,157.0,356.0,311.0,222.0
USC00211691,1955,45.5794,-94.392,368.8,345.0,137.0,406.0,361.0,261.0
USC00211691,1956,45.5794,-94.392,368.8,513.0,277.0,559.0,339.0,233.0
USC00211691,1957,45.5794,-94.392,368.8,899.0,2601.0,305.0,333.0,233.0
USC00211691,1958,45.5794,-94.392,368.8,1031.0,132.0,152.0,361.0,228.0
USC00211691,1959,45.5794,-94.392,368.8,701.0,51.0,51.0,356.0,239.0
USC00211691,1960,45.5794,-94.392,368.8,805.0,140.0,305.0,339.0,233.0
USC00211691,1961,45.5794,-94.392,368.8,307.0,104.0,152.0,350.0,228.0
USC00211691,1962,45.5794,-94.392,368.8,1483.0,234.0,686.0,317.0,211.0
USC00211691,1963,45.5794,-94.392,368.8,478.0,124.0,127.0,350.0,244.0
USC00211691,1964,45.5794,-94.392,368.8,427.0,305.0,305.0,372.0,250.0
USC00211691,1965,45.5794,-94.392,368.8,472.0,599.0,1041.0,350.0,217.0
USC00211691,1966,45.5794,-94.392,368.8,391.0,175.0,229.0,344.0,239.0
USC00211691,1967,45.5794,-94.392,368.8,404.0,188.0,483.0,322.0,217.0
USC00211691,1968,45.5794,-94.392,368.8,582.0,89.0,152.0,344.0,228.0
USC00211691,1969,45.5794,-94.392,368.8,536.0,259.0,813.0,356.0,233.0
USC00211691,1970,45.5794,-94.392,368.8,381.0,157.0,457.0,344.0,250.0
USC00211691,1971,45.5794,-94.392,368.8,843.0,315.0,660.0,356.0,217.0
USC00211691,1972,45.5794,-94.392,368.8,376.0,102.0,483.0,339.0,222.0
USC00211691,1973,45.5794,-94.392,368.8,465.0,142.0,279.0,344.0,239.0
USC00211691,1974,45.5794,-94.392,368.8,607.0,86.0,330.0,361.0,233.0
USC00211691,1975,45.5794,-94.392,368.8,607.0,221.0,610.0,361.0,233.0
USC00211691,1976,45.5794,-94.392,368.8,368.0,147.0,406.0,367.0,233.0
USC00211691,1977,45.5794,-94.392,368.8,1062.0,119.0,305.0,361.0,256.0
USC00211691,1978,45.5794,-94.392,368.8,452.0,145.0,305.0,361.0,233.0
USC00211691,1979,45.5794,-94.392,368.8,432.0,142.0,787.0,361.0,206.0
USC00211691,1980,45.5794,-94.392,368.8,602.0,147.0,356.0,350.0,239.0
USC00211691,1981,45.5794,-94.392,368.8,765.0,84.0,152.0,317.0,217.0
USC00211691,1982,45.5794,-94.392,368.8,622.0,147.0,686.0,350.0,250.0
USC00211691,1983,45.5794,-94.392,368.8,823.0,297.0,381.0,356.0,244.0
USC00211691,1984,45.5794,-94.392,368.8,569.0,140.0,406.0,350.0,222.0
USC00211691,1985,45.5794,-94.392,368.8,650.0,274.0,457.0,344.0,222.0
USC00211691,1986,45.5794,-94.392,368.8,815.0,259.0,559.0,344.0,306.0
USC00211691,1987,45.5794,-94.392,368.8,338.0,94.0,102.0,361.0,244.0
USC00211691,1988,45.5794,-94.392,368.8,470.0,188.0,305.0,394.0,256.0
USC00211691,1989,45.5794,-94.392,368.8,328.0,163.0,686.0,356.0,233.0
USC00211691,1990,45.5794,-94.392,368.8,439.0,127.0,229.0,378.0,217.0
USC00211691,1991,45.5794,-94.392,368.8,787.0,295.0,381.0,350.0,239.0
USC00211691,1992,45.5794,-94.392,368.8,378.0,236.0,305.0,333.0,239.0
USC00211691,1993,45.5794,-94.392,368.8,518.0,267.0,381.0,328.0,206.0
USC00211691,1994,45.5794,-94.392,368.8,356.0,234.0,508.0,356.0,211.0
USC00211691,1995,45.5794,-94.392,368.8,886.0,145.0,457.0,367.0,228.0
USC00211691,1996,45.5794,-94.392,368.8,493.0,254.0,584.0,367.0,244.0
USC00211691,1997,45.5794,-94.392,368.8,579.0,244.0,711.0,344.0,222.0
USC00211691,1998,45.5794,-94.392,368.8,485.0,124.0,305.0,350.0,228.0
USC00211691,1999,45.5794,-94.392,368.8,460.0,145.0,356.0,372.0,250.0
USC00211691,2000,45.5794,-94.392,368.8,447.0,132.0,279.0,344.0,222.0
USC00211691,2001,45.5794,-94.392,368.8,653.0,312.0,660.0,367.0,256.0
USC00211691,2002,45.5794,-94.392,368.8,1186.0,384.0,533.0,367.0,222.0
USC00211691,2003,45.5794,-94.392,368.8,599.0,178.0,203.0,356.0,228.0
USC00211691,2004,45.5794,-94.392,368.8,513.0,254.0,330.0,344.0,211.0
USC00211691,2005,45.5794,-94.392,368.8,775.0,183.0,305.0,367.0,250.0
USC00211691,2006,45.5794,-94.392,368.8,495.0,51.0,229.0,383.0,267.0
USC00211691,2007,45.5794,-94.392,368.8,732.0,241.0,584.0,361.0,250.0
USC00211691,2008,45.5794,-94.392,368.8,442.0,221.0,254.0,333.0,211.0
USC00211691,2009,45.5794,-94.392,368.8,655.0,163.0,432.0,333.0,200.0
USC00211691,2010,45.5794,-94.392,368.8,815.0,152.0,559.0,361.0,228.0
USC00211691,2011,45.5794,-94.392,368.8,594.0,343.0,432.0,389.0,261.0
USC00211691,2012,45.5794,-94.392,368.8,445.0,241.0,0.0,367.0,244.0
USC00211691,2013,45.5794,-94.392,368.8,572.0,305.0,483.0,344.0,233.0
USC00211691,2014,45.5794,-94.392,368.8,546.0,305.0,813.0,317.0,233.0
USC00211691,2015,45.5794,-94.392,368.8,699.0,102.0,127.0,322.0,233.0
USC00211691,2016,45.5794,-94.392,368.8,508.0,203.0,305.0,328.0,211.0
USC00211691,2017,45.5794,-94.392,368.8,427.0,102.0,330.0,317.0,228.0
USC00211691,2018,45.5794,-94.392,368.8,434.0,152.0,381.0,339.0,228.0
USC00211691,2019,45.5794,-94.392,368.8,572.0,229.0,940.0,333.0,217.0
USC00211691,2020,45.5794,-94.392,368.8,546.0,127.0,584.0,333.0,239.0
USC00211691,2021,45.5794,-94.392,368.8,648.0,102.0,254.0,350.0,222.0
USC00211691,2022,45.5794,-94.392,368.8,1270.0,127.0,508.0,344.0,250.0
USC00211691,2023,45.5794,-94.392,368.8,541.0,279.0,686.0,361.0,228.0
USC00211691,2024,45.5794,-94.392,368.8,716.0,152.0,330.0,311.0,222.0
USC00213303,1951,47.2436,-93.4975,399.3,673.0,203.0,889.0,317.0,217.0
USC00213303,1952,47.2436,-93.4975,399.3,559.0,102.0,660.0,333.0,183.0
USC00213303,1953,47.2436,-93.4975,399.3,978.0,127.0,483.0,317.0,194.0
USC00213303,1954,47.2436,-93.4975,399.3,249.0,229.0,864.0,322.0,211.0
USC00213303,1955,47.2436,-93.4975,399.3,798.0,152.0,660.0,333.0,200.0
USC00213303,1956,47.2436,-93.4975,399.3,483.0,152.0,660.0,344.0,194.0
USC00213303,1957,47.2436,-93.4975,399.3,396.0,279.0,584.0,333.0,183.0
USC00213303,1958,47.2436,-93.4975,399.3,546.0,76.0,254.0,333.0,183.0
USC00213303,1959,47.2436,-93.4975,399.3,607.0,89.0,356.0,333.0,228.0
USC00213303,1960,47.2436,-93.4975,399.3,762.0,140.0,305.0,317.0,189.0
USC00213303,1961,47.2436,-93.4975,399.3,559.0,152.0,178.0,339.0,200.0
USC00213303,1962,47.2436,-93.4975,399.3,439.0,135.0,660.0,306.0,194.0
USC00213303,1963,47.2436,-93.4975,399.3,406.0,203.0,533.0,311.0,217.0
USC00213303,1964,47.2436,-93.4975,399.3,706.0,152.0,279.0,333.0,217.0
USC00213303,1965,47.2436,-93.4975,399.3,635.0,345.0,838.0,322.0,206.0
USC00213303,1966,47.2436,-93.4975,399.3,394.0,203.0,584.0,328.0,217.0
USC00213303,1967,47.2436,-93.4975,399.3,297.0,203.0,559.0,317.0,167.0
USC00213303,1968,47.2436,-93.4975,399.3,381.0,165.0,254.0,311.0,194.0
USC00213303,1969,47.2436,-93.4975,399.3,495.0,216.0,889.0,328.0,217.0
USC00213303,1970,47.2436,-93.4975,399.3,356.0,191.0,457.0,333.0,206.0
USC00213303,1971,47.2436,-93.4975,399.3,853.0,267.0,813.0,328.0,178.0
USC00213303,1972,47.2436,-93.4975,399.3,445.0,157.0,686.0,322.0,183.0
USC00213303,1973,47.2436,-93.4975,399.3,1128.0,94.0,406.0,328.0,222.0
USC00213303,1974,47.2436,-93.4975,399.3,818.0,152.0,330.0,344.0,194.0
USC00213303,1975,47.2436,-93.4975,399.3,356.0,330.0,711.0,350.0,217.0
USC00213303,1976,47.2436,-93.4975,399.3,478.0,140.0,406.0,378.0,206.0
USC00213303,1977,47.2436,-93.4975,399.3,495.0,127.0,356.0,333.0,233.0
USC00213303,1978,47.2436,-93.4975,399.3,1057.0,84.0,279.0,333.0,211.0
USC00213303,1979,47.2436,-93.4975,399.3,676.0,127.0,660.0,317.0,183.0
USC00213303,1980,47.2436,-93.4975,399.3,645.0,191.0,356.0,361.0,189.0
USC00213303,1981,47.2436,-93.4975,399.3,472.0,102.0,102.0,333.0,200.0
USC00213303,1982,47.2436,-93.4975,399.3,419.0,165.0,457.0,339.0,206.0
